cluster_id,canonical_name,canon_id,basis,flag,death,tabaqa,n_entries,n_books,books,variant_names,members
26758,مخلد بن هلال (2) أخو خالد الحذاء لامه، يروى عن خالد الحذاء,,name,ok,,,1,1,tarikh_kabir_bukhari,مخلد بن هلال (2) أخو خالد الحذاء لامه، يروى عن خالد الحذاء,tarikh_kabir_bukhari:
26759,ص 48. لما كان هذا السفر الجليل محتويا,,name,ok,,,1,1,tarikh_kabir_bukhari,ص 48. لما كان هذا السفر الجليل محتويا,tarikh_kabir_bukhari:ج7/ص439
26760,مدرك بن عمارة بن عقبة بن أبي معيط القرشي الكوفي عن أبيه روى عنه يونس بن أبي إسحاق وفراس,,name,ok,,,1,1,tarikh_kabir_bukhari,مدرك بن عمارة بن عقبة بن أبي معيط القرشي الكوفي عن أبيه روى عنه يونس بن أبي إسحاق وفراس,tarikh_kabir_bukhari:
26761,مدرك بن عوف البجلى,,name,ok,,,1,1,tarikh_kabir_bukhari,مدرك بن عوف البجلى,tarikh_kabir_bukhari:
26762,مدرك أبو زياد مولى على عن على روى عنه الر بيع بن أبي صالح,,name,ok,,,1,1,tarikh_kabir_bukhari,مدرك أبو زياد مولى على عن على روى عنه الر بيع بن أبي صالح,tarikh_kabir_bukhari:
26763,مدرك بن شوذب الطهوي رأى عليا روى عنه محمد بن ربيعة,,name,ok,,,1,1,tarikh_kabir_bukhari,مدرك بن شوذب الطهوي رأى عليا روى عنه محمد بن ربيعة,tarikh_kabir_bukhari:
26764,مدرك بن منيب الأزدي عن أبيه روى عنه ابنه منيب,,name,ok,,,1,1,tarikh_kabir_bukhari,مدرك بن منيب الأزدي عن أبيه روى عنه ابنه منيب,tarikh_kabir_bukhari:
26765,مدرك بن سعد أبو سعد الفزارى,,name,ok,,,1,1,tarikh_kabir_bukhari,مدرك بن سعد أبو سعد الفزارى,tarikh_kabir_bukhari:
26766,مسكين سمع عليا روى عنه عبد الله بن عون,,name,ok,,,1,1,tarikh_kabir_bukhari,مسكين سمع عليا روى عنه عبد الله بن عون,tarikh_kabir_bukhari:
26767,مسكين أبو هريرة بن دينار التيمي قاله وكيع يعد في الكوفيين,,name,ok,,,1,1,tarikh_kabir_bukhari,مسكين أبو هريرة بن دينار التيمي قاله وكيع يعد في الكوفيين,tarikh_kabir_bukhari:
26768,مسكين بن صالح مؤذن بيت المقدس (2) الأنصاري سمع عروة بن رويم روى عنه عمرو بن خالد,,name,ok,,,1,1,tarikh_kabir_bukhari,مسكين بن صالح مؤذن بيت المقدس (2) الأنصاري سمع عروة بن رويم روى عنه عمرو بن خالد,tarikh_kabir_bukhari:
26769,مسكين بن عبد الله أبو فاطمة عن برد بن سنان يعد في البصريين روى عنه محمد بن رومي (3) وبشر بن الحكم,,name,ok,,,1,1,tarikh_kabir_bukhari,مسكين بن عبد الله أبو فاطمة عن برد بن سنان يعد في البصريين روى عنه محمد بن رومي (3) وبشر بن الحكم,tarikh_kabir_bukhari:
26770,مسكين بن بكير أبو عبد الرحمن (الحذاء - 4) الحراني روى عنه ابن حنبل عن شعبة وجعفر بن برقان وثابت,,name,ok,,,1,1,tarikh_kabir_bukhari,مسكين بن بكير أبو عبد الرحمن (الحذاء - 4) الحراني روى عنه ابن حنبل عن شعبة وجعفر بن برقان وثابت,tarikh_kabir_bukhari:
26771,محجن بن الأدرع الأسلمي له صحبه قاله جعفر بن أبي وحشية,,name,ok,,,1,1,tarikh_kabir_bukhari,محجن بن الأدرع الأسلمي له صحبه قاله جعفر بن أبي وحشية,tarikh_kabir_bukhari:
26772,محجن (الديلي - 1) له صحبة قال لنا اسمعيل عن مالك عن (زيد بن أسلم عن - 1) بسر بن محجن عن أبيه قال صليت في أهلي ثم أتيت النبي صلى الله عليه وسلم فجلست فلما قضى الصلاة قال ألست برجل مسلم؟ قلت (2) نعم، قال فما منعك (3) أن تصلي مع الناس؟ قلت صليت (4) في أهلي، قال صل وإن كنت صليت، وقال أبو نعيم عن سفيان عن زيد عن بشر (5) بن محجن الديلي عن أبيه، قال أبو نعيم وهم سفيان وإنما هو بسر,,name,ok,,,1,1,tarikh_kabir_bukhari,محجن (الديلي - 1) له صحبة قال لنا اسمعيل عن مالك عن (زيد بن أسلم عن - 1) بسر بن محجن عن أبيه قال صليت في أهلي ثم أتيت النبي صلى الله عليه وسلم فجلست فلما قضى الصلاة قال ألست برجل مسلم؟ قلت (2) نعم، قال فما منعك (3) أن تصلي مع الناس؟ قلت صليت (4) في أهلي، قال صل وإن كنت صليت، وقال أبو نعيم عن سفيان عن زيد عن بشر (5) بن محجن الديلي عن أبيه، قال أبو نعيم وهم سفيان وإنما هو بسر,tarikh_kabir_bukhari:
26773,محجن مولى عثمان بن عفان القرشي الأموي عن عثمان,,name,ok,,,1,1,tarikh_kabir_bukhari,محجن مولى عثمان بن عفان القرشي الأموي عن عثمان,tarikh_kabir_bukhari:
26774,محجن عن أبي ذر روى عنه أبو حرب بن أبي الأسود,,name,ok,,,1,1,tarikh_kabir_bukhari,محجن عن أبي ذر روى عنه أبو حرب بن أبي الأسود,tarikh_kabir_bukhari:
26775,محجن بن عبد الرحمن الكوفي (7) أن النبي صلى الله,,name,ok,,,1,1,tarikh_kabir_bukhari,محجن بن عبد الرحمن الكوفي (7) أن النبي صلى الله,tarikh_kabir_bukhari:
26776,مرة بن كعب البهزي (1) (له صحبة - 2) ويقال (له - 3) كعب بن مرة (4) له أحاديث,,name,ok,,,1,1,tarikh_kabir_bukhari,مرة بن كعب البهزي (1) (له صحبة - 2) ويقال (له - 3) كعب بن مرة (4) له أحاديث,tarikh_kabir_bukhari:
26777,مرة بن شراحيل الطيب الكوفي الهمداني (ويقال مرة الخير - 3) سمع ابن مسعود روى عنه عمرو بن مرة وأبو إسحاق,,name,ok,,,1,1,tarikh_kabir_bukhari,مرة بن شراحيل الطيب الكوفي الهمداني (ويقال مرة الخير - 3) سمع ابن مسعود روى عنه عمرو بن مرة وأبو إسحاق,tarikh_kabir_bukhari:
26778,مرة بن خالد الشيباني (5) سمع أبا ذر روى عنه أشعث بن سليم، كوفي,,name,ok,,,1,1,tarikh_kabir_bukhari,مرة بن خالد الشيباني (5) سمع أبا ذر روى عنه أشعث بن سليم، كوفي,tarikh_kabir_bukhari:
26779,مرة بن عطية سمع الحسن روى عنه مسلم بن إبراهيم قال نامرة بن عطية (الراسبي - 6) عن أبيه,,name,ok,,,1,1,tarikh_kabir_bukhari,مرة بن عطية سمع الحسن روى عنه مسلم بن إبراهيم قال نامرة بن عطية (الراسبي - 6) عن أبيه,tarikh_kabir_bukhari:
26780,مرة الجملي قال إسحاق (1) عن يحيى بن آدم سمع حفصا عن الشيباني عن عمرو بن مرة (الجملي - 2) عن أبيه سمع عمر يقول لأردن عليكم (3) الصدقة,,name,ok,,,1,1,tarikh_kabir_bukhari,مرة الجملي قال إسحاق (1) عن يحيى بن آدم سمع حفصا عن الشيباني عن عمرو بن مرة (الجملي - 2) عن أبيه سمع عمر يقول لأردن عليكم (3) الصدقة,tarikh_kabir_bukhari:
26781,مرة بن عطية (4) عن أبيه عن الجوال (5) نا أبو العباس نا الدارمي نا مسلم نا مرة بن عطية الراسبي عن أبيه أن جوال بن الحارث حج فسمع ابن عباس يخطب فحمد الله وأثنى عليه وزعم أن الصرف يدا بيد، فلما كان العام المقبل قال جوال فحججت فسمعته يقول إني أحللت الصرف وأني لقيت من هو أحدث عهدا برسول الله صلى الله عليه وسلم فزعم أنه حرام فليبلغ الشاهد الغائب,,name,ok,,,1,1,tarikh_kabir_bukhari,مرة بن عطية (4) عن أبيه عن الجوال (5) نا أبو العباس نا الدارمي نا مسلم نا مرة بن عطية الراسبي عن أبيه أن جوال بن الحارث حج فسمع ابن عباس يخطب فحمد الله وأثنى عليه وزعم أن الصرف يدا بيد، فلما كان العام المقبل قال جوال فحججت فسمعته يقول إني أحللت الصرف وأني لقيت من هو أحدث عهدا برسول الله صلى الله عليه وسلم فزعم أنه حرام فليبلغ الشاهد الغائب,tarikh_kabir_bukhari:
26782,مرة بن أبي سليمان سمع زيد بن أسلم قال لي أسلم أخذ عبد الله بن عمر بيدي فقال اذهب بنا إلى ابن مطيع وبلغه أنه يتجهز إلى ابن الزبير يقاتل معه فدخل (6) عليه,,name,ok,,,1,1,tarikh_kabir_bukhari,مرة بن أبي سليمان سمع زيد بن أسلم قال لي أسلم أخذ عبد الله بن عمر بيدي فقال اذهب بنا إلى ابن مطيع وبلغه أنه يتجهز إلى ابن الزبير يقاتل معه فدخل (6) عليه,tarikh_kabir_bukhari:
26783,مرة بن دباب (7) روى عنه المعلى بن زياد (نا أبو العباس نا الدارمي نا أبو النعمان نا حماد بن زيد عن المعلى بن زياد,,name,ok,,,1,1,tarikh_kabir_bukhari,مرة بن دباب (7) روى عنه المعلى بن زياد (نا أبو العباس نا الدارمي نا أبو النعمان نا حماد بن زيد عن المعلى بن زياد,tarikh_kabir_bukhari:
26784,مطلب بن أبي وداعة السهمي القرشي عن أبيه، قال (لنا - 2) أبو عاصم عن ابن جريج عن كثير بن كثير بن المطلب بن أبي وداعة (السهمي 2) عن أبيه وذكر أعمامه عن المطلب بن أبي وداعة قال رأيت النبي صلى الله عليه وسلم يصلي في حاشيته (يعني حاشية الطواف - 1) والناس يمرون بين يديه، وقال (محمد - 1) بن المثنى نا يزيد بن هرون سمع هشام بن حسان قال أخبرني ابن عم (عبد المطلب - 1) بن أبي وداعة عن كثير بن كثير بن المطلب عن أبيه عن جده قال رأيت النبي صلى الله عليه وسلم، بنحوه,,name,ok,,,1,1,tarikh_kabir_bukhari,مطلب بن أبي وداعة السهمي القرشي عن أبيه، قال (لنا - 2) أبو عاصم عن ابن جريج عن كثير بن كثير بن المطلب بن أبي وداعة (السهمي 2) عن أبيه وذكر أعمامه عن المطلب بن أبي وداعة قال رأيت النبي صلى الله عليه وسلم يصلي في حاشيته (يعني حاشية الطواف - 1) والناس يمرون بين يديه، وقال (محمد - 1) بن المثنى نا يزيد بن هرون سمع هشام بن حسان قال أخبرني ابن عم (عبد المطلب - 1) بن أبي وداعة عن كثير بن كثير بن المطلب عن أبيه عن جده قال رأيت النبي صلى الله عليه وسلم، بنحوه,tarikh_kabir_bukhari:
26785,مطلب بن عبد الله,,name,ok,,,1,1,tarikh_kabir_bukhari,مطلب بن عبد الله,tarikh_kabir_bukhari:
26786,مطلب بن عبد الله بن قيس بن مخرمة المطلبي (4) القرشي عن أبيه وسعيد بن أبي هند سمع منه محمد بن اسحاق القرشي، حجازي,,name,ok,,,1,1,tarikh_kabir_bukhari,مطلب بن عبد الله بن قيس بن مخرمة المطلبي (4) القرشي عن أبيه وسعيد بن أبي هند سمع منه محمد بن اسحاق القرشي، حجازي,tarikh_kabir_bukhari:
26787,مطلب بن عبد الله (1) سمع رجلا من أصحاب النبي صلى الله عليه وسلم، وعن أبي موسى وأم سلمة وعائشة روى عنه عمرو,,name,ok,,,1,1,tarikh_kabir_bukhari,مطلب بن عبد الله (1) سمع رجلا من أصحاب النبي صلى الله عليه وسلم، وعن أبي موسى وأم سلمة وعائشة روى عنه عمرو,tarikh_kabir_bukhari:
