tabaqa_order,tabaqa,tabaqa_basis,name_norm,display_name,n_books,n_entries,source_types,books,pages
7,٧ تبع الأتباع فمن بعدهم,arsanad~:tabaqa,عبد الله بن جعفر بن نجيح ابو جعفر,عبد الله بن جعفر بن نجيح أبو جعفر,2,2,general (six-books); jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; kashif_dhahabi,
7,٧ تبع الأتباع فمن بعدهم,arsanad~:death,عبد الله بن سليمان بن جناده عن ابيه,عبد الله بن سليمان بن جنادة عن أبيه,2,2,general (six-books); jarḥ (ḍuʿafāʾ),kashif_dhahabi; mughni_duafa_dhahabi,
7,٧ تبع الأتباع فمن بعدهم,arsanad~:tabaqa,عبد الله بن عبد الرحمن المسمعي,عبد الله بن عبد الرحمن المسمعي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص273
7,٧ تبع الأتباع فمن بعدهم,arsanad~:tabaqa,عبد الله بن عبد الرحمن بن ابي حسين,عبد الله بن عبد الرحمن بن أبي حسين,2,2,general (six-books); marāsīl/connection,jami_tahsil_alai; kashif_dhahabi,
7,٧ تبع الأتباع فمن بعدهم,arsanad~:tabaqa,عبد الله بن عبد الرحمن بن يزيد بن,عبد الله بن عبد الرحمن بن يزيد بن,2,2,general (six-books); jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; kashif_dhahabi,
7,٧ تبع الأتباع فمن بعدهم,arsanad~:death,عبد الله بن علي بن يزيد بن ركانه,عبد الله بن علي بن يزيد بن ركانة,2,2,general (six-books); jarḥ (ḍuʿafāʾ),duafa_uqayli; kashif_dhahabi,duafa_uqayli:ج2/ص282
7,٧ تبع الأتباع فمن بعدهم,arsanad~:death,عبد الله بن محمد بن عبد الله بن,عبد الله بن محمد بن عبد الله بن,2,3,general (six-books); jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; kashif_dhahabi,
7,٧ تبع الأتباع فمن بعدهم,arsanad~:death,عبد الله بن محمد بن علي بن نفيل,عبد الله بن محمد بن علي بن نفيل,2,2,biography/ṭabaqāt; general (six-books),kashif_dhahabi; tabaqat_ibnsad,
7,٧ تبع الأتباع فمن بعدهم,arsanad~:tabaqa,عبد الله بن نافع بن ابي العميا عن,عبد الله بن نافع بن أبي العمياء عن,2,2,general (six-books); jarḥ (ḍuʿafāʾ),kashif_dhahabi; mughni_duafa_dhahabi,
7,٧ تبع الأتباع فمن بعدهم,arsanad~:tabaqa,عمر بن اسماعيل بن مجالد بن سعيد الهمداني,عمر بن إسماعيل بن مجالد بن سعيد الهمداني,2,2,jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; duafa_uqayli,duafa_uqayli:ج3/ص149
7,٧ تبع الأتباع فمن بعدهم,arsanad:death,عمرو بن سعد,عمرو بن سعد,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج7/ص167
7,٧ تبع الأتباع فمن بعدهم,arsanad~:death,عيسي بن عبد الله بن سليمان القرشي العسقلاني,عيسى بن عبد الله بن سليمان القرشي العسقلاني,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; lisan_mizan_ibnhajar,
7,٧ تبع الأتباع فمن بعدهم,arsanad:death,محمد بن ابان,محمد بن أبان,2,4,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص507
7,٧ تبع الأتباع فمن بعدهم,arsanad~:death,محمد بن ابراهيم بن عبد الله بن معبد بن عباس الهاشمي,محمد بن إبراهيم بن عبد الله بن معبد بن عباس الهاشمي,2,2,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,
7,٧ تبع الأتباع فمن بعدهم,arsanad~:death,محمد بن الفضل بن محمد بن اسحاق بن خزيمه,محمد بن الفضل بن محمد بن إسحاق بن خزيمة,2,2,general/jarḥ+taʿdīl; ikhtilāṭ,kawakib_nayyirat; lisan_mizan_ibnhajar,kawakib_nayyirat:ج1/ص411
7,٧ تبع الأتباع فمن بعدهم,arsanad~:death,محمد بن حاتم بن خزيمه الكشي,محمد بن حاتم بن خزيمة الكشي,2,2,biography; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; siyar_dhahabi,siyar_dhahabi:ج15/ص380
7,٧ تبع الأتباع فمن بعدهم,arsanad:tabaqa,محمد بن عبد الله,محمد بن عبد الله,3,16,biography/ṭabaqāt; general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج7/ص265 | tabaqat_ibnsad:ج7/ص312 | tabaqat_ibnsad:ج7/ص479 | tabaqat_ibnsad:ج7/ص497 | tabaqat_ibnsad:ج7/ص535 | tabaqat_ibnsad:ج7/ص555 | tabaqat_ibnsad:ج7/ص569 | tabaqat_ibnsad:ج7/ص579 | tabaqat_ibnsad:ج7/ص582 | tabaqat_ibnsad:ج8/ص82 | tabaqat_ibnsad:ج8/ص538
7,٧ تبع الأتباع فمن بعدهم,arsanad~:death,محمد بن عبد الله بن انسان الطايفي,محمد بن عبد الله بن إنسان الطائفي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,lisan_mizan_ibnhajar:ج9/ص408 | duafa_uqayli:ج4/ص92
7,٧ تبع الأتباع فمن بعدهم,arsanad~:death,محمد بن عبد الله بن عباد,محمد بن عبد الله بن عباد,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,lisan_mizan_ibnhajar:ج9/ص409
7,٧ تبع الأتباع فمن بعدهم,arsanad:tabaqa,محمد بن كثير,محمد بن كثير,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج9/ص495
7,٧ تبع الأتباع فمن بعدهم,arsanad:tabaqa,محمد بن مهران,محمد بن مهران,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج4/ص142
7,٧ تبع الأتباع فمن بعدهم,arsanad~:tabaqa,معمر بن محمد بن عبيد الله بن ابي,معمر بن محمد بن عبيد الله بن أبي,2,2,general (six-books); jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; kashif_dhahabi,
7,٧ تبع الأتباع فمن بعدهم,arsanad:tabaqa,يحيي بن عثمان,يحيى بن عثمان,3,3,biography/ṭabaqāt; general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar; tabaqat_ibnsad,duafa_uqayli:ج4/ص418
8,٨ غير محدد,,ابان بن ابي عياش,أبان بن أبي عياش,3,3,biography/ṭabaqāt; general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar; tabaqat_ibnsad,lisan_mizan_ibnhajar:ج9/ص248 | tabaqat_ibnsad:ج9/ص253 | duafa_uqayli:ج1/ص38
8,٨ غير محدد,,ابان بن المحبر,أبان بن المحبر,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; lisan_mizan_ibnhajar,
8,٨ غير محدد,,ابان بن عبد الله,أبان بن عبد الله,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص474
8,٨ غير محدد,,ابراهيم بن ابي دليله,إبراهيم بن أبي دليلة,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ابراهيم بن اسحاق الصيني,إبراهيم بن إسحاق الصيني,2,2,jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; mughni_duafa_dhahabi,
8,٨ غير محدد,,ابراهيم بن اسماعيل المكي,إبراهيم بن إسماعيل المكي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,mughni_duafa_dhahabi:ج1/ص9
8,٨ غير محدد,,ابراهيم بن اسماعيل بن بشير,إبراهيم بن إسماعيل بن بشير,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ابراهيم بن الاشعث خادم الفضيل بن عياض,إبراهيم بن الأشعث خادم الفضيل بن عياض,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ابراهيم بن البرا,إبراهيم بن البراء,2,4,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,mughni_duafa_dhahabi:ج1/ص10
8,٨ غير محدد,,ابراهيم بن الحكم بن ظهير الكوفي,إبراهيم بن الحكم بن ظهير الكوفي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ابراهيم بن الخضر الدمشقي,إبراهيم بن الخضر الدمشقي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ابراهيم بن العلا ابو هارون الغنوي,إبراهيم بن العلاء أبو هارون الغنوي.</span>,3,3,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ابراهيم بن بشر الازدي,إبراهيم بن بشر الأزدي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ابراهيم بن بكر الشيباني الاعور,إبراهيم بن بكر الشيباني الأعور,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ابراهيم بن جريج الرهاوي,إبراهيم بن جريج الرهاوي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج1/ص51
8,٨ غير محدد,,ابراهيم بن حرب العسقلاني,إبراهيم بن حرب العسقلاني,3,3,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,duafa_uqayli:ج1/ص51
8,٨ غير محدد,,ابراهيم بن حسان,• إبراهيم بن حسان,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,lisan_mizan_ibnhajar:ج1/ص263
8,٨ غير محدد,,ابراهيم بن حفص بن جندب,إبراهيم بن حفص بن جندب,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ابراهيم بن حيان,إبراهيم بن حيان,2,3,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ابراهيم بن خثيم بن عراك بن مالك,إبراهيم بن خثيم (1) بن عراك بن مالك,2,2,ikhtilāṭ,ightibat_sibt_ibnajami; kawakib_nayyirat,kawakib_nayyirat:ج1/ص105
8,٨ غير محدد,,ابراهيم بن زرعه,إبراهيم بن زرعة,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ابراهيم بن زياد القرشي,إبراهيم بن زياد القرشي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج1/ص53
8,٨ غير محدد,,ابراهيم بن سلام عن حماد بن ابي سليمان,إبراهيم بن سلام. عن حماد بن أبي سليمان.,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ابراهيم بن سليمان البلخي الزيات,إبراهيم بن سليمان البلخي الزيات,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ابراهيم بن عبد الرحمن,إبراهيم (بن عبد الرحمن,2,2,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج7/ص59
